	SRR2917198	SRR2917152	SRR2916699	SRR2916026	SRR2916025	SRR2915407
Caust.v2_010074	2.37806292949175	2.23253940779861	2.55231606571161	5.19014422312193	1.14971667448462	2.97453006508112
Caust.v2_010075	4.75612585898349	1.48835960519907	2.55231606571161	0	2.29943334896924	5.94906013016224
Caust.v2_010076	905.249288493192	857.295132594664	826.950405290561	946.830596132385	869.185805910372	1067.85629336412
Caust.v2_010077	646.040429178591	639.250450433001	636.802858395046	854.149449290923	887.581272702126	800.148587506822
Caust.v2_010078	290.916365041157	311.811337289205	283.307083293988	244.678227661462	266.734268480432	252.835055531895
Caust.v2_010079	1299.21504714566	1178.03662751506	1242.97792400155	1453.98183164887	1372.76170933464	1582.44999462316
Caust.v2_010080	256.038108741945	262.695470317636	260.336238702584	375.173282414242	379.406502579924	200.780779392976
Caust.v2_010081	0.792687643163916	2.97671921039814	3.82847409856741	0.741449174731704	2.29943334896924	0
Caust.v2_010082	53.9027597351463	65.4878226287591	33.1801088542509	87.491002618341	100.025350680162	62.4651313667035
Caust.v2_010083	0	0	0	0	0	0
Caust.v2_010084	0.792687643163916	0	0	0	0	0
Caust.v2_010085	62.6223238099493	77.3946994703517	80.3979560699156	65.2475273763899	59.7852670732002	71.3887215619469
Caust.v2_017138	0	0.744179802599535	0	0	1.14971667448462	0
Caust.v2_017139	0.792687643163916	0	2.55231606571161	0	0	1.48726503254056
Caust.v2_017140	0	0	0	0	0	0
Caust.v2_017141	35.6709439423762	30.5113719065809	33.1801088542509	46.7112980080973	80.4801672139234	87.7486369198931
Caust.v2_017142	16.6464405064422	9.67433743379396	15.3138963942696	24.4678227661462	37.9406502579924	53.5415411714602
Caust.v2_011722	685.674811336787	463.62401701951	616.384329869353	553.121084349851	523.121086890502	580.033362690819
Caust.v2_011723	206.891474865782	183.068231439486	196.528337059794	227.624896642633	225.344468198985	218.627959783462
Caust.v2_011724	383.660819291335	407.066352021946	469.626156090936	326.23763688195	359.861319113686	359.918137874816
Caust.v2_011725	399.514572154614	282.044145185224	336.905720673932	285.457932271706	315.022368808786	234.987875141409
Caust.v2_011726	288.538302111665	343.811068800985	320.315666246807	290.648076494828	334.567552275024	297.453006508112
Caust.v2_011727	643.662366249099	637.017911025202	585.756537080814	757.019607401069	800.202805441295	907.231669849742
Caust.v2_011728	175.976656782389	199.440187096675	177.385966566957	199.449828002828	177.056367870631	196.318984295354
Caust.v2_011729	592.930357086609	666.040923326584	620.21280396792	555.345431874046	590.954370685094	461.052160087574
Caust.v2_011730	1012.26212032032	913.852797592229	962.223156773276	888.256111328581	899.078439446972	1030.67466755061
Caust.v2_011731	1.58537528632783	0.744179802599535	3.82847409856741	2.96579669892681	4.59886669793848	0
Caust.v2_011732	1208.84865582497	1125.1998615305	1102.60054038741	894.929153901166	961.163139869142	1113.96150937288
Caust.v2_011733	445.490455458121	476.275073663702	386.675883955308	510.858481390144	532.318820286379	453.615834924871
Caust.v2_011734	6703.75939823723	6193.80849703593	6726.62899118294	8950.77443736113	8183.68328898152	10065.8097402345
Caust.v2_011735	2603.1862201503	2850.20864395622	2757.77750900139	3021.40538703169	3142.17567136646	2633.94637262933
Caust.v2_011736	432.807453167498	375.810800312765	352.219617068202	406.314147752974	415.047719488948	348.020017614491
Caust.v2_011737	1331.71524051538	1260.64058560361	1237.87329187013	1246.37606272399	1353.2165258684	1064.88176329904
Caust.v2_011738	538.234909708299	475.530893861103	496.425474780907	545.706592602534	549.564570403648	713.887215619469
Caust.v2_011739	30.1221304402288	21.5812142753865	16.5900544271254	55.6086881048778	36.7909335835078	66.9269264643252
Caust.v2_011740	0.792687643163916	0.744179802599535	0	0	0	0
Caust.v2_021764	0	0	0	0	0	0
Caust.v2_022397	0	0	0	0	0	0
Caust.v2_022745	0.792687643163916	0	0	0	0	0
Caust.v2_013489	0	0	0	0	0	0
Caust.v2_013490	0	0	0	0	0	0
Caust.v2_013491	0	0	0	0	0	0
Caust.v2_013492	0	0	0	0	0	0
Caust.v2_013493	0	0	0	0	0	0
Caust.v2_013494	0	0	0	0	0	0
