Geneid	gene_name	SRR2916025_1Aligned.sortedByCoord.out.bam	SRR2917198_1Aligned.sortedByCoord.out.bam	SRR2916026_1Aligned.sortedByCoord.out.bam	SRR2915407_1Aligned.sortedByCoord.out.bam	SRR2917152_1Aligned.sortedByCoord.out.bam	SRR2916637_1Aligned.sortedByCoord.out.bam	SRR2916648_1Aligned.sortedByCoord.out.bam	SRR2916653_1Aligned.sortedByCoord.out.bam	SRR2916647_1Aligned.sortedByCoord.out.bam	SRR2916699_1Aligned.sortedByCoord.out.bam	SRR2916631_1Aligned.sortedByCoord.out.bam	SRR2916652_1Aligned.sortedByCoord.out.bam
Caust.v2_019372	NA	48	94	120	25	16	73	184	190	141	38	67	68
Caust.v2_019373	NA	0	0	0	0	1	0	0	0	1	0	1	0
Caust.v2_020201	NA	2	1	0	2	4	4	8	3	8	1	4	0
Caust.v2_020202	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022067	NA	1	1	0	0	1	0	1	3	1	1	1	0
Caust.v2_022148	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022331	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022662	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022272	NA	1	1	1	0	0	0	2	1	1	2	2	1
Caust.v2_022294	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020781	NA	10	3	10	0	15	14	26	16	17	6	10	12
Caust.v2_019353	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019354	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019355	NA	0	0	1	0	1	0	0	0	0	0	0	0
Caust.v2_022724	NA	1	7	3	1	5	3	16	9	9	3	2	4
Caust.v2_021817	NA	1	0	0	0	0	0	0	0	1	0	0	0
Caust.v2_019522	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019523	NA	2	7	4	1	7	0	9	2	0	9	10	0
Caust.v2_019578	NA	40	52	85	39	44	48	94	92	72	45	63	62
Caust.v2_020858	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020272	NA	37	0	26	13	0	0	0	94	0	0	0	0
Caust.v2_020273	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022356	NA	0	0	0	0	0	0	0	0	0	0	0	1
Caust.v2_019579	NA	0	0	0	0	0	0	0	1	2	0	0	1
Caust.v2_019580	NA	26	50	41	7	31	33	78	58	45	22	36	23
Caust.v2_018091	NA	432	981	601	182	701	706	1615	966	2122	584	609	370
Caust.v2_018092	NA	0	0	0	0	0	0	0	0	0	1	0	0
Caust.v2_018093	NA	0	0	0	0	0	0	1	0	0	0	0	0
Caust.v2_019709	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019710	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020370	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020371	NA	0	0	1	0	0	0	0	0	0	0	0	0
Caust.v2_020347	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019319	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019320	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020834	NA	0	0	0	1	1	1	1	3	0	0	2	2
Caust.v2_020835	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019131	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019132	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019133	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_013258	NA	249	341	415	256	470	364	417	465	330	222	413	338
Caust.v2_013259	NA	8	8	9	11	11	6	28	18	11	11	8	15
Caust.v2_013260	NA	1	1	0	1	2	2	1	3	1	0	0	2
Caust.v2_013261	NA	34	51	39	28	65	31	60	57	52	32	57	36
Caust.v2_013262	NA	1276	1833	2139	1208	1878	1993	2483	2524	1943	1104	2355	1568
Caust.v2_013263	NA	128	177	216	86	216	109	231	183	269	91	178	125
Caust.v2_013264	NA	68	101	133	69	124	117	123	138	94	57	150	91
Caust.v2_013265	NA	101	146	131	63	128	111	204	180	181	81	142	109
Caust.v2_013266	NA	261	269	439	196	346	254	475	414	359	169	377	292
Caust.v2_013267	NA	820	1140	1329	750	1268	1107	1741	1645	1398	694	1457	1081
Caust.v2_013268	NA	203	359	314	166	412	373	436	366	449	241	373	229
Caust.v2_013269	NA	47	51	81	56	53	93	115	87	74	51	117	60
Caust.v2_013270	NA	7	5	3	5	11	5	12	6	12	2	7	2
Caust.v2_013271	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_013272	NA	98	140	133	103	162	124	181	281	114	68	126	187
Caust.v2_018899	NA	143	180	265	139	132	181	409	327	226	90	280	165
Caust.v2_018900	NA	4	12	5	1	17	17	20	17	7	7	17	9
Caust.v2_016831	NA	0	0	0	0	1	1	2	3	0	0	1	0
Caust.v2_016832	NA	222	339	249	282	835	626	305	332	561	332	324	319
Caust.v2_016833	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021831	NA	0	0	0	0	1	1	1	0	1	1	1	0
Caust.v2_008666	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008667	NA	2	0	2	1	1	2	2	2	2	1	2	2
Caust.v2_008668	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008669	NA	0	0	1	0	0	0	0	0	0	0	0	0
Caust.v2_008670	NA	0	0	0	0	0	0	0	0	1	0	0	0
Caust.v2_008671	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008672	NA	0	0	0	0	1	0	0	0	2	0	0	1
Caust.v2_008673	NA	0	0	1	0	0	1	1	0	2	0	1	1
Caust.v2_008674	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008675	NA	391	717	484	202	888	599	808	744	999	471	617	412
Caust.v2_008676	NA	0	0	0	0	0	0	0	0	0	0	1	0
Caust.v2_008677	NA	432	700	743	420	737	898	997	975	808	491	826	563
Caust.v2_008678	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008679	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008680	NA	0	4	3	0	2	0	4	3	2	0	6	3
Caust.v2_008681	NA	0	0	0	0	0	1	0	1	0	0	0	0
Caust.v2_008682	NA	317	527	402	255	842	576	611	478	678	445	533	357
Caust.v2_008683	NA	10	10	11	7	9	7	18	16	9	8	11	10
Caust.v2_008684	NA	381	569	498	170	789	440	582	578	753	410	463	291
Caust.v2_008685	NA	0	0	0	0	0	0	0	0	0	1	0	1
Caust.v2_008686	NA	33	45	48	16	39	14	33	67	46	17	36	34
Caust.v2_008687	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008688	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008689	NA	0	2	0	1	0	0	2	2	4	1	1	0
Caust.v2_008690	NA	0	1	1	5	3	0	2	0	5	0	2	0
Caust.v2_008691	NA	0	0	0	0	0	0	0	0	1	0	0	0
Caust.v2_008692	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008693	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008694	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008695	NA	630	1367	850	386	1333	982	1411	1200	1443	652	1086	675
Caust.v2_008696	NA	394	545	610	339	615	553	848	768	814	365	685	425
Caust.v2_008697	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008698	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008699	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008700	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008701	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008702	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008703	NA	0	0	0	0	1	1	5	0	2	1	4	2
Caust.v2_008704	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008705	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008706	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008707	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008708	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008709	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008710	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022728	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019645	NA	1	0	1	1	1	1	2	3	1	1	2	1
Caust.v2_019646	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019487	NA	0	0	3	1	0	0	1	0	0	0	0	0
Caust.v2_019488	NA	0	0	0	0	0	1	0	0	0	0	0	0
Caust.v2_019489	NA	0	1	2	0	0	0	4	0	1	1	0	0
Caust.v2_021562	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020567	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020935	NA	0	0	0	0	1	0	0	0	0	0	0	0
Caust.v2_020936	NA	0	0	0	0	0	0	1	0	0	0	0	0
Caust.v2_021539	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021540	NA	1	0	0	0	0	0	0	0	1	0	0	0
Caust.v2_019627	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019628	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019629	NA	0	0	0	0	1	0	0	0	0	0	0	1
Caust.v2_022065	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021719	NA	0	0	1	0	0	0	0	0	0	0	0	0
Caust.v2_020152	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020153	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020648	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020649	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020701	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_017420	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_017421	NA	3	5	4	4	3	5	8	5	4	0	4	13
Caust.v2_017422	NA	14	19	22	3	21	9	29	36	32	8	19	17
Caust.v2_017423	NA	0	0	0	0	0	0	2	0	0	0	0	0
Caust.v2_017424	NA	0	0	0	0	1	0	0	1	0	0	0	2
Caust.v2_017425	NA	0	0	0	0	1	0	0	0	0	0	0	1
Caust.v2_006334	NA	547	900	919	550	949	1026	1098	1098	948	545	1039	637
Caust.v2_006335	NA	54	88	80	29	76	71	151	130	145	35	80	57
Caust.v2_006336	NA	255	342	362	152	341	308	538	512	453	208	417	270
Caust.v2_006337	NA	583	1001	932	366	765	958	1796	1525	1295	505	1129	649
Caust.v2_006338	NA	22	32	33	13	29	40	96	72	66	24	44	22
Caust.v2_006339	NA	1	0	0	1	1	1	0	0	0	0	0	0
Caust.v2_006340	NA	1	0	0	0	0	0	0	1	0	0	0	0
Caust.v2_006341	NA	0	1	0	0	0	2	0	1	0	0	0	0
Caust.v2_006342	NA	159	174	181	48	159	207	353	276	296	116	218	137
Caust.v2_006343	NA	0	0	0	0	0	1	0	0	0	0	2	0
Caust.v2_006344	NA	2530	2223	4609	2993	1405	2786	7304	5388	2456	1069	5684	3075
Caust.v2_006345	NA	479	691	736	346	793	680	925	884	766	426	773	495
Caust.v2_006346	NA	290	480	464	159	441	432	949	808	698	322	515	342
Caust.v2_006347	NA	207	300	345	149	322	228	493	411	291	169	311	238
Caust.v2_006348	NA	531	741	832	361	811	703	1012	1008	804	469	797	615
Caust.v2_006349	NA	469	655	757	395	750	610	844	858	728	361	755	604
Caust.v2_006350	NA	230	250	323	145	307	284	436	457	333	174	343	237
Caust.v2_006351	NA	16	20	24	5	34	22	38	37	27	13	30	19
Caust.v2_006352	NA	0	0	0	1	1	0	0	0	0	0	0	0
Caust.v2_006353	NA	3	2	2	2	5	0	6	5	2	0	1	2
Caust.v2_006354	NA	1948	2135	3556	1651	2327	2043	4797	4094	2567	1284	2770	2542
Caust.v2_006355	NA	797	1103	1084	792	1403	1290	1312	1367	1205	735	1302	837
Caust.v2_006356	NA	0	0	1	0	1	1	3	2	1	2	2	0
Caust.v2_006357	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_006358	NA	0	0	0	0	3	0	0	0	0	0	0	0
Caust.v2_006359	NA	509	731	846	410	913	721	1095	1007	890	453	931	619
Caust.v2_006360	NA	0	2	1	0	0	0	3	2	2	1	1	2
Caust.v2_006361	NA	8	18	14	6	14	14	38	26	34	12	22	17
Caust.v2_006362	NA	29	57	74	12	83	55	80	45	72	35	30	26
Caust.v2_006363	NA	0	0	1	1	1	0	0	2	1	0	1	0
Caust.v2_006364	NA	1469	2649	2777	1138	3149	2832	3172	2728	3570	1798	2162	1906
Caust.v2_006365	NA	0	0	1	1	3	1	1	2	2	5	2	2
Caust.v2_006366	NA	46	62	58	23	46	63	103	87	63	33	62	41
Caust.v2_006367	NA	2469	3743	3902	1653	3732	3368	5577	4816	4696	2107	3952	2955
Caust.v2_006368	NA	1	0	4	1	3	3	4	0	0	1	2	0
Caust.v2_006369	NA	0	2	0	0	1	0	2	0	1	0	1	2
Caust.v2_006370	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_006371	NA	0	0	4	2	1	2	3	1	1	2	1	0
Caust.v2_006372	NA	0	0	0	0	0	0	0	1	0	0	0	0
Caust.v2_006373	NA	22	132	29	44	429	127	30	25	415	167	38	12
Caust.v2_006374	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_006375	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_006376	NA	2	2	0	1	0	2	2	2	5	0	2	0
Caust.v2_006377	NA	175	225	293	132	239	239	339	319	300	120	315	174
Caust.v2_006378	NA	85	153	108	57	168	148	217	181	208	114	135	83
Caust.v2_006379	NA	1	2	6	0	2	2	13	6	9	6	6	2
Caust.v2_006380	NA	319	475	549	270	551	494	717	672	559	289	583	421
Caust.v2_006381	NA	214	291	272	101	317	302	609	475	474	217	354	225
Caust.v2_006382	NA	188	236	349	163	220	211	415	369	289	145	268	218
Caust.v2_006383	NA	330	496	480	317	695	724	737	798	949	312	713	393
Caust.v2_006384	NA	482	696	717	281	713	611	900	856	696	355	689	454
Caust.v2_006385	NA	1765	2382	2911	1448	2540	2291	3690	3333	2798	1460	2928	2060
Caust.v2_006386	NA	146	232	259	146	256	260	321	330	249	160	309	198
Caust.v2_006387	NA	438	412	630	286	417	502	846	686	525	271	574	600
Caust.v2_020622	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020623	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019653	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019654	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019655	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_017270	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_017271	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_017272	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_017273	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_017274	NA	12	16	11	5	12	11	23	16	30	14	14	7
Caust.v2_017275	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_017276	NA	19	33	19	11	40	27	44	30	70	17	25	14
Caust.v2_012129	NA	4	1	3	2	0	0	3	3	5	0	2	0
Caust.v2_012130	NA	0	1	0	1	2	0	1	1	2	1	0	0
Caust.v2_012131	NA	200	340	154	67	195	158	273	387	535	111	232	143
Caust.v2_012132	NA	142	222	232	124	227	190	279	291	250	138	251	166
Caust.v2_012133	NA	198	315	262	122	339	320	365	314	339	198	319	216
Caust.v2_012134	NA	0	2	4	2	8	6	2	1	6	2	29	1
Caust.v2_012135	NA	889	1213	1369	762	1299	1294	2082	1689	1362	726	1642	985
Caust.v2_012136	NA	6	108	13	13	209	36	22	19	44	66	22	11
Caust.v2_012137	NA	1	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012138	NA	0	0	0	0	0	1	0	0	0	0	0	0
Caust.v2_012139	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012140	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012141	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012142	NA	0	0	0	0	0	1	0	0	0	0	0	1
Caust.v2_012143	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012144	NA	0	0	1	0	2	1	1	1	2	0	1	1
Caust.v2_012145	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012146	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012147	NA	0	0	0	0	0	0	1	0	0	0	0	0
Caust.v2_012148	NA	3	0	2	1	0	1	5	6	2	0	3	2
Caust.v2_012149	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012150	NA	0	0	2	7	0	0	7	2	0	0	2	0
Caust.v2_012151	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012152	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012153	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_012154	NA	0	0	0	0	0	0	0	0	1	0	0	0
Caust.v2_012155	NA	0	0	0	0	0	0	0	0	0	1	0	0
Caust.v2_012156	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019665	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019666	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019667	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020140	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020141	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021189	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008711	NA	285	534	471	194	593	395	645	583	783	280	482	308
Caust.v2_008712	NA	0	0	0	0	0	0	3	2	0	1	2	0
Caust.v2_008713	NA	727	1226	868	472	1253	1102	1454	1604	1469	584	1662	812
Caust.v2_008714	NA	343	447	561	324	481	508	722	661	558	265	632	402
Caust.v2_008715	NA	1381	2063	2188	1010	2045	2055	2931	2582	2149	1261	2271	1571
Caust.v2_008716	NA	244	371	400	197	420	375	516	426	372	212	398	274
Caust.v2_008717	NA	5	0	16	6	3	22	3	2	0	0	0	4
Caust.v2_008718	NA	147	221	229	121	305	290	310	410	267	126	344	198
Caust.v2_008719	NA	141	130	249	121	110	125	263	315	185	73	223	243
Caust.v2_008720	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008721	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008722	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008723	NA	9	27	11	4	18	15	33	25	22	11	11	4
Caust.v2_008724	NA	151	236	169	82	223	183	289	280	330	135	231	134
Caust.v2_008725	NA	81	62	51	39	83	47	94	69	49	53	41	83
Caust.v2_008726	NA	153	225	259	138	245	192	279	271	245	148	222	187
Caust.v2_008727	NA	400	509	666	380	609	413	872	732	650	334	600	509
Caust.v2_008728	NA	282	366	414	208	395	337	422	399	339	221	425	309
Caust.v2_008729	NA	354	1775	448	612	2352	1421	697	528	1484	1259	1192	333
Caust.v2_008730	NA	485	1129	953	374	887	863	1345	1146	1251	649	1021	559
Caust.v2_008731	NA	18	67	37	15	104	56	41	25	52	45	28	23
Caust.v2_008732	NA	1549	2277	2628	1483	2521	2503	3198	2935	2601	1543	3095	1853
Caust.v2_008733	NA	672	1040	1179	601	1154	1016	1524	1602	1391	648	1064	901
Caust.v2_008734	NA	276	432	460	316	567	600	545	519	466	320	605	332
Caust.v2_008735	NA	411	612	653	321	671	544	829	816	579	385	671	494
Caust.v2_008736	NA	7	46	12	10	193	13	15	13	56	59	13	17
Caust.v2_008737	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_008738	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001189	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001190	NA	1	1	0	0	0	1	1	1	1	0	0	0
Caust.v2_001191	NA	372	666	611	253	711	606	699	662	729	365	599	419
Caust.v2_001192	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001193	NA	1	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001194	NA	172	303	298	146	287	259	360	346	288	173	310	288
Caust.v2_001195	NA	63	118	98	54	120	102	109	97	131	70	105	67
Caust.v2_001196	NA	927	1292	1378	585	1633	1172	1885	1830	1827	862	1266	1030
Caust.v2_001197	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001198	NA	0	0	0	0	0	0	1	0	0	0	0	0
Caust.v2_001199	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001200	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001201	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001202	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001203	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001204	NA	0	0	0	0	1	1	1	5	1	2	0	2
Caust.v2_001205	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001206	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001207	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001208	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001209	NA	0	0	0	1	0	1	3	0	2	0	1	0
Caust.v2_001210	NA	0	0	0	4	1	1	3	3	0	0	3	2
Caust.v2_001211	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001212	NA	232	337	282	179	395	299	436	433	399	223	358	281
Caust.v2_001213	NA	1695	2421	2536	811	2556	2637	3227	3152	2796	1663	2418	1572
Caust.v2_001214	NA	0	0	1	0	0	0	0	1	1	0	0	0
Caust.v2_001215	NA	664	1209	967	312	1310	726	1573	1251	1868	760	809	474
Caust.v2_001216	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001217	NA	0	0	0	0	0	0	0	0	0	0	1	0
Caust.v2_001218	NA	1	0	0	0	0	1	0	1	3	0	0	2
Caust.v2_001219	NA	1	0	0	0	4	0	0	0	0	4	0	0
Caust.v2_001220	NA	426	620	722	243	606	620	947	872	737	402	679	521
Caust.v2_001221	NA	859	1562	1448	647	1369	1592	2096	1916	1825	855	1659	1045
Caust.v2_001222	NA	580	909	926	533	1088	946	1305	1115	982	591	1053	688
Caust.v2_001223	NA	893	1001	1422	738	1368	1130	1325	1471	1312	730	1409	926
Caust.v2_001224	NA	901	1212	1386	842	1301	1339	1851	1734	1333	746	1739	1021
Caust.v2_001225	NA	126	88	195	114	124	81	281	211	169	65	139	143
Caust.v2_001226	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001227	NA	0	0	0	0	1	0	0	1	0	0	0	0
Caust.v2_001228	NA	462	959	846	465	1142	1065	1234	872	681	589	1191	516
Caust.v2_001229	NA	4629	8272	8053	4626	6537	10650	11155	9776	9639	5383	11954	5635
Caust.v2_001230	NA	224	238	325	178	338	240	424	399	291	163	300	268
Caust.v2_001231	NA	239	256	357	155	295	292	381	358	286	163	326	265
Caust.v2_001232	NA	201	246	301	146	211	263	442	368	256	146	268	180
Caust.v2_001233	NA	0	1	2	1	2	3	2	1	0	2	1	0
Caust.v2_001234	NA	664	952	1036	607	860	996	1393	1196	1139	588	1140	759
Caust.v2_001235	NA	0	0	0	0	0	2	0	2	1	0	3	0
Caust.v2_001236	NA	0	0	0	0	0	0	0	0	0	1	1	0
Caust.v2_001237	NA	4	3	5	1	3	1	4	8	7	3	2	1
Caust.v2_001238	NA	480	675	674	380	764	584	897	780	673	446	775	509
Caust.v2_001239	NA	1018	1423	1586	855	1575	1445	1990	1962	1564	870	1692	1213
Caust.v2_001240	NA	1401	2101	2470	979	2101	1843	2895	3097	2585	1151	2304	1788
Caust.v2_001241	NA	467	485	800	380	672	538	800	830	642	363	701	559
Caust.v2_001242	NA	766	1034	1066	543	1277	1065	1284	1288	1027	725	1144	839
Caust.v2_001243	NA	408	478	564	343	482	536	791	668	548	330	614	416
Caust.v2_001244	NA	763	1183	1240	524	1214	1145	1903	1612	1487	704	1331	861
Caust.v2_001245	NA	372	558	509	259	524	485	754	772	650	295	578	397
Caust.v2_001246	NA	1251	1873	2041	1196	1850	2073	3028	2493	2157	1202	2624	1379
Caust.v2_001247	NA	422	535	655	313	578	578	810	788	589	375	724	529
Caust.v2_001248	NA	1025	1524	1692	912	1622	1769	2392	1876	1573	1085	2198	1200
Caust.v2_001249	NA	0	2	1	2	2	2	4	1	3	2	1	2
Caust.v2_001250	NA	6	10	9	6	15	21	8	21	27	6	10	4
Caust.v2_001251	NA	922	1551	1582	718	1781	1482	2419	2133	2034	1103	1824	1130
Caust.v2_001252	NA	0	1	0	0	1	0	0	0	0	0	0	0
Caust.v2_001253	NA	272	469	489	180	512	502	1210	820	963	338	562	367
Caust.v2_001254	NA	6	10	5	3	8	6	35	28	23	13	17	4
Caust.v2_001255	NA	2	1	2	2	8	1	6	0	3	1	2	2
Caust.v2_001256	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001257	NA	790	1118	1166	650	1295	1145	1626	1572	1316	728	1230	921
Caust.v2_001258	NA	857	1138	1422	617	1207	1134	1837	1710	1262	781	1322	954
Caust.v2_001259	NA	790	1075	1369	721	1268	1117	1684	1490	1293	700	1476	877
Caust.v2_001260	NA	1376	1843	1920	834	1933	1665	2737	2758	2271	1073	1806	1493
Caust.v2_001261	NA	980	1294	1557	908	1536	1275	2222	1875	1550	796	1663	1193
Caust.v2_001262	NA	367	713	653	353	705	772	953	773	688	461	885	429
Caust.v2_001263	NA	860	1111	1367	807	1173	1200	1514	1404	1129	692	1572	946
Caust.v2_001264	NA	24	50	12	8	71	27	16	18	46	44	59	5
Caust.v2_001265	NA	0	0	1	1	2	0	1	1	0	0	1	0
Caust.v2_001266	NA	1573	2284	2447	1018	2346	2200	3448	2981	2833	1422	2507	1625
Caust.v2_001267	NA	14	30	26	4	30	22	87	40	42	13	33	22
Caust.v2_001268	NA	1681	2919	2836	1511	3720	3097	3526	3355	3632	1890	3292	1906
Caust.v2_001269	NA	641	944	1015	607	1103	1052	1114	1178	949	569	1173	773
Caust.v2_001270	NA	1916	3716	3020	2226	4641	4498	2950	3072	3662	2705	4465	2018
Caust.v2_001271	NA	859	1191	1413	733	1215	1377	1842	1730	1429	793	1571	997
Caust.v2_001272	NA	0	0	1	0	0	0	1	0	0	0	0	0
Caust.v2_001273	NA	7	15	8	1	12	14	24	20	30	9	12	7
Caust.v2_001274	NA	1471	2700	2251	636	2755	2269	3202	3052	3481	1491	2087	1550
Caust.v2_001275	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001276	NA	0	0	1	0	0	0	1	1	0	0	0	0
Caust.v2_001277	NA	495	696	654	266	744	562	931	927	754	416	601	477
Caust.v2_001278	NA	3214	3153	4361	2764	4636	3330	4592	4693	3400	2272	3448	3399
Caust.v2_001279	NA	261	410	419	248	378	430	607	578	400	297	458	286
Caust.v2_001280	NA	15	40	23	18	60	32	25	18	45	23	19	19
Caust.v2_001281	NA	947	1411	1500	782	1442	1439	2180	1877	1651	872	1619	1101
Caust.v2_001282	NA	191	276	283	143	343	255	389	391	413	159	319	177
Caust.v2_001283	NA	1	0	0	0	0	0	0	0	0	0	0	0
