	SocF10	SocF11	SocF12	SocF14	SocF4	SocF5	SocF6	SocF7	SocF8	SocF9	SocR10	SocR1	SocR2	SocR3	SocR4	SocR5	SocR6	SocR7	SocR8
OG0003794	3523.4467201768	3892.44619811486	3289.38838705882	3392.46204519597	5087.40368664533	4578.44769123729	3368.16681550051	4483.35056498892	3415.2069234745	3323.01366941292	3100.05780995033	3190.76856444271	3722.77066160728	4136.55394934033	3659.88906498705	5146.60101123041	4239.9555579177	3446.84237874369	3732.0822067065
OG0003795	156.17553596471	76.0887975608886	122.25369150509	79.117489393263	197.595116827525	157.449581792507	60.5949902313397	130.057744400932	118.651529934465	57.4216762074553	143.502347735718	119.912723638093	127.786174493358	171.296010680208	141.759405927635	214.765150292672	208.864805808754	139.338742499456	96.833363611285
OG0003796	801.982481980942	799.390740639697	622.72974110405	800.764892646965	692.924052223221	674.783921967888	874.625802395753	685.664428481712	813.435746457931	958.091301165134	812.162223355338	797.964670028038	662.890780184294	740.977600485241	715.038009773352	763.321919714918	739.978169151013	825.681576982492	739.131729583387
OG0003797	354.560676244206	336.44082776923	366.761074515269	324.861206448095	329.027162862123	363.76282689993	285.825425619527	310.057662651821	217.731673487988	393.44481845849	323.643592765661	369.549211939214	390.346829897679	414.046928672731	374.458808110733	377.779661960603	319.264774593381	291.417027170291	350.021516172902
OG0003801	385.162639372426	451.949122861664	412.606208829677	414.767444394985	380.884704834958	466.919449453642	381.862768627688	428.670325545471	485.615024577141	452.99322341437	468.163687648441	443.677077460945	478.199824861863	483.544167291558	434.193903690302	444.19298152902	480.389053360134	430.755769669748	461.957330989617
OG0003802	624.702143858839	799.390740639697	606.174553712736	694.076156949989	608.879070405179	639.881305314376	844.899958131322	773.063232719138	870.92669395195	833.677669382314	719.547232972712	684.592640406568	817.631850859845	663.649687092462	786.363497032539	684.833451134062	726.053848763763	751.632988111353	741.796868031404
OG0003804	2179.07082275085	2026.89555912198	2148.35393301131	2114.59471651085	1840.94274003563	1868.45341151798	2246.58784536948	1904.04537802964	2037.87060691566	1764.12149681793	1904.20491215268	2240.18770069347	1798.9897377893	1703.17176333464	2003.35462339242	1667.23307436038	1594.33468434015	2315.41178964811	2033.50063583699
OG0003805	1496.33047295918	1433.76963114735	1144.85488190704	1141.20984700585	1403.73001547156	1255.718585823	1467.99938598189	1352.60054176969	1394.46127964217	1471.69629390959	1353.60370559223	1387.71724719357	1265.88179107483	1368.41041674817	1268.70210462279	1501.63103076121	1094.05374471252	1458.67757862288	1298.81080366696
OG0003806	43.2648444226561	56.8374150454831	50.9390381271207	70.72624051822	37.5520131527423	58.1710277558524	64.024895338774	41.6184782082982	34.2499261666497	69.1186843237888	41.7276330295349	51.2354364635489	75.8730411054313	55.7935577644105	53.4941154443904	53.4756599122315	41.7729611617508	50.9581686855154	47.084112581634
OG0003807	364.057837215033	349.275082779501	431.708348127348	294.892460465798	413.072144680166	307.143026550901	361.283337983082	449.47956464962	470.936484791434	466.816960279127	342.980788559836	351.017245558782	404.32344273289	353.3591991746	419.928806238465	327.754044623354	382.918810649382	328.043210913006	370.454244274366
OG0003808	0	3.66693000293439	3.82042785953405	2.39749967858373	0	1.55122740682273	0	1.04046195520745	1.22321164880892	0	0	1.09011566943721	0.998329488229359	2.93650304023213	0.891568590739841	0.86251064374567	0.994594313375018	0	0.88837948267234
OG0003810	1745.36713841642	1701.45552136156	1854.18098782719	1964.75098659936	1695.20516518094	1555.8810890432	1949.32940272517	1763.58301407663	2381.59308023096	1621.63067067351	1806.50118603474	1818.31293662127	1684.18184664293	1479.01869793025	1637.81150118909	1373.11694484311	1542.61578004465	1723.02307867899	1760.76813465658
