Geneid	gene_name	SRR2954866_1Aligned.sortedByCoord.out.bam	SRR2915407_1Aligned.sortedByCoord.out.bam
Caust.v2_008168	NA	0	0
Caust.v2_008169	NA	5	3
Caust.v2_008170	NA	0	0
Caust.v2_008171	NA	0	0
Caust.v2_008172	NA	0	0
Caust.v2_008173	NA	0	0
Caust.v2_008174	NA	0	0
Caust.v2_008175	NA	0	0
Caust.v2_008176	NA	6	6
Caust.v2_008177	NA	93	83
Caust.v2_008178	NA	2	5
Caust.v2_008179	NA	3	7
Caust.v2_008180	NA	1	1
Caust.v2_008181	NA	0	0
Caust.v2_008182	NA	13	6
Caust.v2_008183	NA	0	0
Caust.v2_008184	NA	8	6
Caust.v2_008185	NA	0	0
Caust.v2_008186	NA	3	5
Caust.v2_008187	NA	2	0
Caust.v2_008188	NA	0	0
Caust.v2_008189	NA	0	0
Caust.v2_022463	NA	0	0
Caust.v2_010682	NA	2230	2292
Caust.v2_010683	NA	30	29
Caust.v2_010684	NA	311	321
Caust.v2_010685	NA	292	333
Caust.v2_010686	NA	28	42
Caust.v2_010687	NA	3	3
Caust.v2_010688	NA	1252	1398
Caust.v2_010689	NA	13	9
Caust.v2_010690	NA	11	9
Caust.v2_010691	NA	5	5
Caust.v2_010692	NA	5	9
Caust.v2_010693	NA	151	156
Caust.v2_010694	NA	180	161
Caust.v2_010695	NA	66	78
Caust.v2_010696	NA	32	29
Caust.v2_010697	NA	430	449
Caust.v2_010698	NA	0	0
Caust.v2_019212	NA	0	0
Caust.v2_019213	NA	0	0
Caust.v2_022339	NA	0	0
Caust.v2_017772	NA	0	0
Caust.v2_017773	NA	0	0
Caust.v2_017774	NA	0	0
Caust.v2_017775	NA	0	0
Caust.v2_021048	NA	0	0
Caust.v2_015713	NA	0	0
Caust.v2_015714	NA	0	0
Caust.v2_015715	NA	0	0
Caust.v2_015716	NA	0	0
Caust.v2_015717	NA	0	0
Caust.v2_015718	NA	0	0
Caust.v2_015719	NA	0	0
Caust.v2_015720	NA	0	0
Caust.v2_015721	NA	2	0
Caust.v2_015722	NA	0	1
Caust.v2_015723	NA	0	0
Caust.v2_015724	NA	0	0
Caust.v2_015725	NA	303	306
Caust.v2_015726	NA	22	15
Caust.v2_015727	NA	0	0
Caust.v2_020403	NA	0	0
Caust.v2_020404	NA	0	0
Caust.v2_021478	NA	0	0
Caust.v2_016102	NA	2	0
Caust.v2_016103	NA	247	262
Caust.v2_016104	NA	5	7
Caust.v2_016105	NA	121	118
Caust.v2_016106	NA	645	683
Caust.v2_016107	NA	121	158
Caust.v2_016108	NA	0	1
Caust.v2_021706	NA	0	0
Caust.v2_020624	NA	0	0
Caust.v2_020625	NA	0	0
Caust.v2_019663	NA	1	0
Caust.v2_019664	NA	0	0
Caust.v2_016858	NA	0	0
Caust.v2_016859	NA	4	2
Caust.v2_016860	NA	6	2
Caust.v2_016861	NA	0	1
Caust.v2_016862	NA	145	160
Caust.v2_016863	NA	1	0
Caust.v2_016864	NA	1	1
Caust.v2_017293	NA	0	2
Caust.v2_017294	NA	0	0
Caust.v2_017295	NA	0	0
Caust.v2_017296	NA	0	0
Caust.v2_017297	NA	0	0
Caust.v2_017298	NA	0	0
Caust.v2_017299	NA	0	0
Caust.v2_017300	NA	0	0
Caust.v2_019021	NA	0	0
Caust.v2_019022	NA	0	0
Caust.v2_019023	NA	0	0
Caust.v2_021373	NA	0	0
Caust.v2_020161	NA	0	0
Caust.v2_020162	NA	1	1
Caust.v2_018638	NA	0	0
Caust.v2_018639	NA	0	0
Caust.v2_018640	NA	0	0
Caust.v2_018641	NA	0	0
Caust.v2_021316	NA	0	0
Caust.v2_021772	NA	0	0
Caust.v2_019661	NA	0	0
Caust.v2_019662	NA	0	0
Caust.v2_022001	NA	0	0
Caust.v2_022112	NA	0	0
Caust.v2_021722	NA	0	0
Caust.v2_019944	NA	0	0
Caust.v2_019945	NA	0	0
Caust.v2_022522	NA	0	0
Caust.v2_022494	NA	0	0
Caust.v2_002755	NA	12	9
Caust.v2_002756	NA	7	2
Caust.v2_002757	NA	0	0
Caust.v2_002758	NA	0	0
Caust.v2_002759	NA	0	0
Caust.v2_002760	NA	0	0
Caust.v2_002761	NA	0	0
Caust.v2_002762	NA	0	0
Caust.v2_002763	NA	301	291
Caust.v2_002764	NA	176	150
Caust.v2_002765	NA	22	20
Caust.v2_002766	NA	1	2
Caust.v2_002767	NA	1	2
Caust.v2_002768	NA	17	24
Caust.v2_002769	NA	8	4
Caust.v2_002770	NA	4	5
Caust.v2_002771	NA	3	6
Caust.v2_002772	NA	0	0
Caust.v2_002773	NA	2	1
Caust.v2_002774	NA	1	2
Caust.v2_002775	NA	0	1
Caust.v2_002776	NA	0	0
Caust.v2_002777	NA	0	1
Caust.v2_002778	NA	23	21
Caust.v2_002779	NA	747	698
Caust.v2_002780	NA	2	0
Caust.v2_002781	NA	0	2
Caust.v2_002782	NA	1	1
Caust.v2_002783	NA	0	0
Caust.v2_002784	NA	901	917
Caust.v2_002785	NA	368	414
Caust.v2_002786	NA	0	2
Caust.v2_002787	NA	1	1
Caust.v2_002788	NA	1	3
Caust.v2_002789	NA	7	5
Caust.v2_002790	NA	9	7
Caust.v2_002791	NA	6	3
Caust.v2_002792	NA	1	1
Caust.v2_002793	NA	14	17
Caust.v2_002794	NA	0	0
Caust.v2_002795	NA	0	0
Caust.v2_002796	NA	0	0
Caust.v2_002797	NA	0	0
Caust.v2_002798	NA	0	0
Caust.v2_002799	NA	0	0
Caust.v2_002800	NA	0	0
Caust.v2_002801	NA	0	0
Caust.v2_002802	NA	0	0
Caust.v2_002803	NA	0	0
Caust.v2_002804	NA	0	0
Caust.v2_002805	NA	0	0
Caust.v2_002806	NA	0	0
Caust.v2_002807	NA	0	0
Caust.v2_002808	NA	0	0
Caust.v2_002809	NA	0	0
Caust.v2_002810	NA	0	0
Caust.v2_002811	NA	0	0
Caust.v2_002812	NA	0	0
Caust.v2_002813	NA	0	0
Caust.v2_002814	NA	0	1
Caust.v2_002815	NA	154	186
Caust.v2_002816	NA	1	2
Caust.v2_002817	NA	0	0
Caust.v2_002818	NA	1	0
Caust.v2_002819	NA	91	99
Caust.v2_002820	NA	0	3
Caust.v2_002821	NA	2	0
Caust.v2_002822	NA	62	69
Caust.v2_002823	NA	0	0
Caust.v2_002824	NA	10	6
Caust.v2_002825	NA	2	4
Caust.v2_002826	NA	0	0
Caust.v2_002827	NA	5	3
Caust.v2_002828	NA	0	0
Caust.v2_002829	NA	0	3
Caust.v2_002830	NA	0	0
Caust.v2_002831	NA	0	0
Caust.v2_002832	NA	0	0
Caust.v2_002833	NA	0	0
Caust.v2_002834	NA	1	1
Caust.v2_002835	NA	14	14
Caust.v2_002836	NA	0	0
Caust.v2_002837	NA	0	1
Caust.v2_002838	NA	0	0
Caust.v2_002839	NA	0	0
Caust.v2_002840	NA	1	0
Caust.v2_002841	NA	0	0
Caust.v2_002842	NA	0	0
Caust.v2_002843	NA	0	0
Caust.v2_002844	NA	0	0
Caust.v2_002845	NA	0	0
Caust.v2_002846	NA	0	0
Caust.v2_002847	NA	12	12
Caust.v2_002848	NA	426	487
Caust.v2_002849	NA	428	437
Caust.v2_002850	NA	1	3
Caust.v2_002851	NA	0	0
Caust.v2_002852	NA	4	1
Caust.v2_002853	NA	23	26
Caust.v2_002854	NA	12	15
Caust.v2_002855	NA	0	1
Caust.v2_002856	NA	0	0
Caust.v2_002857	NA	0	0
Caust.v2_002858	NA	0	0
Caust.v2_002859	NA	0	0
Caust.v2_002860	NA	0	0
Caust.v2_002861	NA	0	0
Caust.v2_002862	NA	0	0
Caust.v2_002863	NA	0	0
Caust.v2_002864	NA	0	0
Caust.v2_002865	NA	0	0
Caust.v2_002866	NA	0	0
Caust.v2_002867	NA	0	0
Caust.v2_002868	NA	0	0
Caust.v2_002869	NA	0	0
Caust.v2_002870	NA	0	0
Caust.v2_002871	NA	0	0
Caust.v2_002872	NA	0	0
Caust.v2_002873	NA	7	5
Caust.v2_002874	NA	0	0
Caust.v2_002875	NA	0	1
Caust.v2_002876	NA	41	59
Caust.v2_002877	NA	908	898
Caust.v2_002878	NA	17	12
Caust.v2_002879	NA	6	11
Caust.v2_002880	NA	10	8
Caust.v2_002881	NA	0	0
Caust.v2_002882	NA	9	12
Caust.v2_002883	NA	1	0
Caust.v2_002884	NA	1	0
Caust.v2_002885	NA	0	0
Caust.v2_002886	NA	0	0
Caust.v2_002887	NA	616	602
Caust.v2_002888	NA	1221	1209
Caust.v2_002889	NA	41	30
Caust.v2_002890	NA	3	6
Caust.v2_002891	NA	252	252
Caust.v2_002892	NA	3	3
Caust.v2_002893	NA	2	1
Caust.v2_002894	NA	10	8
Caust.v2_002895	NA	0	1
Caust.v2_002896	NA	255	231
Caust.v2_002897	NA	98	92
Caust.v2_002898	NA	1259	1274
Caust.v2_002899	NA	7	4
Caust.v2_002900	NA	4	4
Caust.v2_002901	NA	19	15
Caust.v2_002902	NA	103	89
Caust.v2_002903	NA	839	924
Caust.v2_002904	NA	4	3
Caust.v2_002905	NA	3	1
Caust.v2_002906	NA	91	80
Caust.v2_002907	NA	34	37
Caust.v2_002908	NA	46	43
Caust.v2_002909	NA	3	0
Caust.v2_002910	NA	1	2
Caust.v2_002911	NA	0	0
Caust.v2_002912	NA	1	6
Caust.v2_002913	NA	765	784
Caust.v2_002914	NA	256	236
Caust.v2_002915	NA	74	92
Caust.v2_002916	NA	0	0
Caust.v2_002917	NA	0	0
Caust.v2_002918	NA	1	1
Caust.v2_014947	NA	0	0
Caust.v2_014948	NA	0	0
Caust.v2_014949	NA	0	0
Caust.v2_014950	NA	0	1
Caust.v2_014951	NA	0	0
Caust.v2_014952	NA	1	2
Caust.v2_014953	NA	1	1
Caust.v2_014954	NA	0	0
Caust.v2_014955	NA	1	2
Caust.v2_014956	NA	0	0
Caust.v2_014957	NA	0	0
Caust.v2_020387	NA	0	0
Caust.v2_020388	NA	0	0
Caust.v2_019598	NA	1	0
Caust.v2_019599	NA	0	0
Caust.v2_019600	NA	0	0
Caust.v2_017726	NA	0	0
Caust.v2_017727	NA	35	33
Caust.v2_017728	NA	0	0
Caust.v2_017729	NA	160	173
Caust.v2_017730	NA	251	254
Caust.v2_020819	NA	0	0
Caust.v2_018467	NA	0	0
Caust.v2_018468	NA	0	0
Caust.v2_018469	NA	0	0
Caust.v2_018470	NA	0	1
Caust.v2_018471	NA	0	1
Caust.v2_022079	NA	0	1
Caust.v2_021440	NA	0	0
Caust.v2_022418	NA	0	0
Caust.v2_022211	NA	0	0
Caust.v2_017620	NA	0	0
Caust.v2_017621	NA	1	0
Caust.v2_017622	NA	0	1
Caust.v2_017623	NA	0	1
Caust.v2_020826	NA	0	0
Caust.v2_021312	NA	0	0
Caust.v2_022220	NA	0	0
Caust.v2_022361	NA	0	0
Caust.v2_017342	NA	2	0
Caust.v2_017343	NA	1	0
Caust.v2_017344	NA	7	14
Caust.v2_017345	NA	36	18
Caust.v2_017346	NA	1	1
Caust.v2_021085	NA	0	0
Caust.v2_021086	NA	0	0
Caust.v2_022517	NA	0	0
Caust.v2_020450	NA	0	0
Caust.v2_020451	NA	0	0
Caust.v2_020915	NA	0	0
Caust.v2_021285	NA	0	0
Caust.v2_022666	NA	0	0
Caust.v2_017577	NA	0	0
Caust.v2_017578	NA	0	0
Caust.v2_017579	NA	272	275
Caust.v2_017580	NA	451	460
Caust.v2_021840	NA	0	0
Caust.v2_005521	NA	0	0
Caust.v2_005522	NA	0	0
Caust.v2_005523	NA	0	0
Caust.v2_005524	NA	0	0
Caust.v2_005525	NA	8	19
Caust.v2_005526	NA	0	0
Caust.v2_005527	NA	0	0
Caust.v2_005528	NA	4	2
Caust.v2_005529	NA	7	8
Caust.v2_005530	NA	0	0
Caust.v2_005531	NA	11	9
Caust.v2_005532	NA	401	398
Caust.v2_005533	NA	0	0
Caust.v2_005534	NA	0	0
Caust.v2_005535	NA	1	0
Caust.v2_005536	NA	1	3
Caust.v2_005537	NA	307	296
Caust.v2_005538	NA	531	562
Caust.v2_005539	NA	856	819
Caust.v2_005540	NA	0	0
Caust.v2_005541	NA	6	7
Caust.v2_005542	NA	0	0
Caust.v2_005543	NA	0	0
Caust.v2_005544	NA	0	0
Caust.v2_005545	NA	0	0
Caust.v2_005546	NA	0	0
Caust.v2_005547	NA	0	0
Caust.v2_005548	NA	0	0
Caust.v2_005549	NA	0	0
Caust.v2_005550	NA	0	0
Caust.v2_005551	NA	211	210
Caust.v2_005552	NA	242	235
Caust.v2_005553	NA	16	22
Caust.v2_005554	NA	796	752
Caust.v2_005555	NA	236	204
Caust.v2_005557	NA	382	468
Caust.v2_005556	NA	2409	2433
Caust.v2_005558	NA	1	5
Caust.v2_005559	NA	0	2
Caust.v2_005560	NA	0	0
Caust.v2_005561	NA	3	3
Caust.v2_005562	NA	0	0
Caust.v2_005563	NA	0	1
Caust.v2_005564	NA	7	6
Caust.v2_005565	NA	950	931
Caust.v2_005566	NA	2	3
Caust.v2_005567	NA	51	52
Caust.v2_005568	NA	1	0
Caust.v2_005569	NA	7	3
Caust.v2_005570	NA	18	27
Caust.v2_005571	NA	13	3
Caust.v2_005572	NA	0	0
Caust.v2_005573	NA	1402	1368
Caust.v2_005574	NA	5	7
Caust.v2_005575	NA	566	545
Caust.v2_019804	NA	1	1
Caust.v2_019805	NA	283	333
Caust.v2_010264	NA	0	0
Caust.v2_010265	NA	0	0
Caust.v2_010266	NA	421	436
Caust.v2_010267	NA	0	4
Caust.v2_010268	NA	695	711
Caust.v2_010269	NA	174	160
Caust.v2_010270	NA	0	0
Caust.v2_010271	NA	2376	2395
Caust.v2_010272	NA	14	12
Caust.v2_010273	NA	0	0
Caust.v2_010274	NA	62	69
Caust.v2_010275	NA	0	0
Caust.v2_010276	NA	48	48
Caust.v2_010277	NA	0	0
Caust.v2_010278	NA	1	1
Caust.v2_010279	NA	0	0
Caust.v2_010280	NA	0	0
Caust.v2_010281	NA	0	0
Caust.v2_010282	NA	0	0
Caust.v2_010283	NA	0	0
Caust.v2_010284	NA	0	0
Caust.v2_010285	NA	2	3
Caust.v2_010286	NA	0	0
Caust.v2_010287	NA	0	0
Caust.v2_010288	NA	0	0
Caust.v2_010289	NA	12	15
Caust.v2_010290	NA	4	1
Caust.v2_010291	NA	0	1
Caust.v2_010292	NA	53	47
Caust.v2_010293	NA	65	60
Caust.v2_010294	NA	0	0
Caust.v2_010295	NA	0	0
Caust.v2_022564	NA	0	0
Caust.v2_019017	NA	0	0
Caust.v2_019018	NA	0	0
Caust.v2_019019	NA	0	0
Caust.v2_019020	NA	0	0
Caust.v2_014871	NA	0	0
Caust.v2_014872	NA	18	15
Caust.v2_014873	NA	0	0
Caust.v2_014874	NA	0	0
Caust.v2_014875	NA	1	0
Caust.v2_014876	NA	0	0
Caust.v2_014877	NA	1	1
Caust.v2_014878	NA	0	0
Caust.v2_014879	NA	0	1
Caust.v2_014880	NA	0	0
Caust.v2_014881	NA	2	0
Caust.v2_014882	NA	97	88
Caust.v2_014883	NA	0	0
Caust.v2_016398	NA	0	0
Caust.v2_016399	NA	0	0
Caust.v2_016400	NA	0	0
Caust.v2_016401	NA	0	0
Caust.v2_016402	NA	0	0
Caust.v2_016403	NA	0	0
Caust.v2_016404	NA	0	0
Caust.v2_016405	NA	0	0
Caust.v2_016406	NA	0	0
Caust.v2_016407	NA	0	0
Caust.v2_018235	NA	0	0
Caust.v2_018236	NA	0	0
Caust.v2_018237	NA	11	9
Caust.v2_018238	NA	0	1
Caust.v2_020413	NA	0	1
Caust.v2_020414	NA	0	0
Caust.v2_022031	NA	0	0
Caust.v2_021979	NA	0	0
Caust.v2_021381	NA	0	0
Caust.v2_018999	NA	0	0
Caust.v2_019000	NA	0	0
Caust.v2_019001	NA	0	0
Caust.v2_019002	NA	0	0
Caust.v2_021220	NA	0	0
Caust.v2_021365	NA	0	0
Caust.v2_017944	NA	0	0
Caust.v2_017945	NA	0	0
Caust.v2_017946	NA	0	1
Caust.v2_017947	NA	0	2
Caust.v2_017948	NA	0	0
Caust.v2_017949	NA	0	1
Caust.v2_017950	NA	0	0
Caust.v2_020727	NA	0	0
Caust.v2_020728	NA	0	0
Caust.v2_010546	NA	203	229
Caust.v2_010547	NA	280	293
Caust.v2_010548	NA	0	2
Caust.v2_010549	NA	10	6
Caust.v2_010550	NA	1	2
Caust.v2_010551	NA	590	661
Caust.v2_010552	NA	53	47
Caust.v2_010553	NA	753	733
Caust.v2_010554	NA	313	304
Caust.v2_010555	NA	383	359
Caust.v2_010556	NA	0	3
Caust.v2_010557	NA	3	2
Caust.v2_011501	NA	0	0
Caust.v2_011502	NA	0	0
Caust.v2_011503	NA	0	1
Caust.v2_011504	NA	0	0
Caust.v2_011505	NA	0	0
Caust.v2_011506	NA	0	0
Caust.v2_011507	NA	0	0
Caust.v2_011508	NA	0	0
Caust.v2_011509	NA	0	0
Caust.v2_011510	NA	0	0
Caust.v2_011511	NA	0	0
Caust.v2_011512	NA	0	0
Caust.v2_011513	NA	0	0
Caust.v2_011514	NA	0	1
Caust.v2_011515	NA	0	0
Caust.v2_011516	NA	0	0
Caust.v2_011517	NA	238	243
Caust.v2_011518	NA	12	16
Caust.v2_011519	NA	63	56
Caust.v2_011520	NA	14	11
Caust.v2_011521	NA	910	887
Caust.v2_011522	NA	3	6
Caust.v2_011523	NA	2	4
Caust.v2_011524	NA	874	837
Caust.v2_011525	NA	2	1
Caust.v2_011526	NA	0	0
Caust.v2_018315	NA	0	0
Caust.v2_018316	NA	0	0
Caust.v2_018317	NA	0	0
Caust.v2_018318	NA	0	0
Caust.v2_018319	NA	0	0
Caust.v2_011858	NA	0	0
Caust.v2_011859	NA	0	0
Caust.v2_011860	NA	0	0
Caust.v2_011861	NA	0	0
Caust.v2_011862	NA	0	0
Caust.v2_011863	NA	0	4
Caust.v2_011864	NA	0	0
Caust.v2_011865	NA	1	0
Caust.v2_011866	NA	0	0
Caust.v2_011867	NA	1	0
Caust.v2_011868	NA	0	1
Caust.v2_011869	NA	0	2
Caust.v2_011870	NA	0	0
Caust.v2_011871	NA	1	1
Caust.v2_011872	NA	659	762
Caust.v2_011873	NA	0	2
Caust.v2_011874	NA	4	10
Caust.v2_011875	NA	25	38
Caust.v2_011876	NA	1038	1136
Caust.v2_011877	NA	4	4
Caust.v2_011878	NA	40	31
Caust.v2_011879	NA	0	0
Caust.v2_011880	NA	0	0
Caust.v2_011881	NA	0	0
Caust.v2_011882	NA	0	0
Caust.v2_021254	NA	0	0
Caust.v2_021369	NA	0	0
Caust.v2_020314	NA	0	0
Caust.v2_020315	NA	0	0
Caust.v2_022140	NA	0	0
Caust.v2_020438	NA	0	0
Caust.v2_020439	NA	0	0
Caust.v2_016057	NA	0	0
Caust.v2_016058	NA	0	0
Caust.v2_016059	NA	0	0
Caust.v2_016060	NA	3	6
Caust.v2_016061	NA	3	6
Caust.v2_016062	NA	8	3
Caust.v2_016063	NA	0	0
Caust.v2_018802	NA	0	0
Caust.v2_018803	NA	0	0
Caust.v2_018804	NA	0	0
Caust.v2_018805	NA	0	0
Caust.v2_020499	NA	2	3
Caust.v2_021347	NA	0	0
Caust.v2_011945	NA	0	0
Caust.v2_011946	NA	0	0
Caust.v2_011947	NA	0	0
Caust.v2_011948	NA	7	9
Caust.v2_011949	NA	0	0
Caust.v2_011950	NA	76	85
Caust.v2_011951	NA	4	4
Caust.v2_011952	NA	0	0
Caust.v2_011953	NA	1	1
Caust.v2_011954	NA	3	3
Caust.v2_011955	NA	4	4
Caust.v2_011956	NA	0	0
Caust.v2_011957	NA	3	0
Caust.v2_011958	NA	521	541
Caust.v2_011959	NA	802	803
Caust.v2_011960	NA	0	0
Caust.v2_011961	NA	3	2
Caust.v2_020057	NA	0	1
Caust.v2_020058	NA	61	64
Caust.v2_020583	NA	0	0
Caust.v2_021909	NA	0	0
Caust.v2_021214	NA	0	0
Caust.v2_009978	NA	1	5
Caust.v2_009979	NA	31	23
Caust.v2_009980	NA	0	0
Caust.v2_009981	NA	7	8
Caust.v2_009982	NA	117	107
Caust.v2_009983	NA	658	684
Caust.v2_009984	NA	1	1
Caust.v2_009985	NA	301	301
Caust.v2_009986	NA	339	361
Caust.v2_009987	NA	8	6
Caust.v2_009988	NA	5	5
Caust.v2_009989	NA	3	2
Caust.v2_009990	NA	801	805
Caust.v2_009991	NA	0	1
Caust.v2_009992	NA	5	7
Caust.v2_009993	NA	178	215
Caust.v2_009994	NA	85	102
Caust.v2_009995	NA	446	423
Caust.v2_009996	NA	1	0
Caust.v2_009997	NA	8	7
Caust.v2_009998	NA	38	35
Caust.v2_009999	NA	0	0
Caust.v2_010000	NA	1	2
Caust.v2_010001	NA	2	2
Caust.v2_010002	NA	1	1
Caust.v2_010003	NA	3	6
Caust.v2_010004	NA	1	0
Caust.v2_010005	NA	80	80
Caust.v2_010006	NA	12	17
Caust.v2_010007	NA	0	0
Caust.v2_020759	NA	0	0
Caust.v2_021999	NA	0	0
Caust.v2_021276	NA	2	2
Caust.v2_004884	NA	0	0
Caust.v2_004885	NA	0	0
Caust.v2_004886	NA	14	16
Caust.v2_004887	NA	3	5
Caust.v2_004888	NA	544	560
Caust.v2_004889	NA	422	433
Caust.v2_004890	NA	9	4
Caust.v2_004891	NA	6	14
Caust.v2_004892	NA	2	2
Caust.v2_004893	NA	0	0
Caust.v2_004894	NA	1	0
Caust.v2_004895	NA	0	0
Caust.v2_004896	NA	0	0
Caust.v2_004897	NA	0	0
Caust.v2_004898	NA	132	119
Caust.v2_004899	NA	0	0
Caust.v2_004900	NA	0	1
Caust.v2_004901	NA	785	744
Caust.v2_004902	NA	3	2
Caust.v2_004903	NA	379	395
Caust.v2_004904	NA	11	14
Caust.v2_004905	NA	12	13
Caust.v2_004906	NA	0	0
Caust.v2_004907	NA	49	35
Caust.v2_004908	NA	1	0
Caust.v2_004909	NA	33	22
Caust.v2_004910	NA	2155	2305
Caust.v2_004911	NA	1	0
Caust.v2_004912	NA	3	3
Caust.v2_004913	NA	32	47
Caust.v2_004914	NA	21	17
Caust.v2_004915	NA	1	1
Caust.v2_004916	NA	354	378
Caust.v2_004917	NA	1	5
Caust.v2_004918	NA	8	14
Caust.v2_004919	NA	4040	4092
Caust.v2_004920	NA	0	0
Caust.v2_004921	NA	0	0
Caust.v2_004922	NA	0	0
Caust.v2_004923	NA	0	0
Caust.v2_004924	NA	52	42
Caust.v2_004925	NA	271	229
Caust.v2_004926	NA	109	96
Caust.v2_004927	NA	4	1
Caust.v2_004928	NA	0	0
Caust.v2_018598	NA	0	0
Caust.v2_018599	NA	0	1
Caust.v2_018600	NA	0	0
Caust.v2_018601	NA	0	0
Caust.v2_014428	NA	1	0
Caust.v2_014429	NA	25	22
Caust.v2_014430	NA	12766	12845
Caust.v2_014431	NA	68	74
Caust.v2_014432	NA	59	75
Caust.v2_014433	NA	2	0
Caust.v2_014434	NA	1	7
Caust.v2_020938	NA	0	0
Caust.v2_020913	NA	0	0
Caust.v2_015587	NA	0	0
Caust.v2_015588	NA	0	0
Caust.v2_015589	NA	0	0
Caust.v2_015590	NA	0	0
Caust.v2_015591	NA	0	0
Caust.v2_015592	NA	0	0
Caust.v2_015593	NA	163	169
Caust.v2_015594	NA	0	0
Caust.v2_015595	NA	1	0
Caust.v2_015596	NA	0	0
Caust.v2_015597	NA	0	0
Caust.v2_021913	NA	0	0
Caust.v2_017717	NA	0	0
Caust.v2_017718	NA	0	0
Caust.v2_017719	NA	1	5
Caust.v2_017720	NA	0	0
Caust.v2_017721	NA	0	0
Caust.v2_017722	NA	0	0
Caust.v2_001424	NA	0	0
Caust.v2_001425	NA	1	1
Caust.v2_001426	NA	0	0
Caust.v2_001427	NA	0	0
Caust.v2_001428	NA	1	2
Caust.v2_001429	NA	0	0
Caust.v2_001430	NA	0	0
Caust.v2_001431	NA	5	2
Caust.v2_001432	NA	20	28
Caust.v2_001433	NA	31	35
Caust.v2_001434	NA	13	13
Caust.v2_001435	NA	6	5
Caust.v2_001436	NA	0	0
Caust.v2_001437	NA	2	3
Caust.v2_001438	NA	0	0
Caust.v2_001439	NA	66	70
Caust.v2_001440	NA	4	5
Caust.v2_001441	NA	0	0
Caust.v2_001442	NA	0	0
Caust.v2_001443	NA	14	10
Caust.v2_001444	NA	60	70
Caust.v2_001445	NA	5	4
Caust.v2_001446	NA	3	3
Caust.v2_001447	NA	7	7
Caust.v2_001448	NA	7	13
Caust.v2_001449	NA	3	3
Caust.v2_001450	NA	0	0
Caust.v2_001451	NA	0	0
Caust.v2_001452	NA	136	155
Caust.v2_001453	NA	38	48
Caust.v2_001454	NA	36	34
Caust.v2_001455	NA	0	0
Caust.v2_001456	NA	206	220
Caust.v2_001457	NA	783	757
Caust.v2_001458	NA	3	1
Caust.v2_001459	NA	565	590
Caust.v2_001460	NA	503	485
Caust.v2_001461	NA	2	1
Caust.v2_001462	NA	0	0
Caust.v2_001463	NA	1	4
Caust.v2_001464	NA	3	1
Caust.v2_001465	NA	48	64
Caust.v2_001466	NA	30	24
Caust.v2_001467	NA	14	8
Caust.v2_001468	NA	21	10
Caust.v2_001469	NA	16	19
Caust.v2_001470	NA	0	1
Caust.v2_001471	NA	49	46
Caust.v2_001472	NA	19	11
Caust.v2_001473	NA	10	16
Caust.v2_001474	NA	4	3
Caust.v2_001475	NA	187	203
Caust.v2_001476	NA	29	36
Caust.v2_001477	NA	3	6
Caust.v2_001478	NA	1381	1384
Caust.v2_001479	NA	20	26
Caust.v2_001480	NA	9	8
Caust.v2_001481	NA	234	242
Caust.v2_001482	NA	1	0
Caust.v2_001483	NA	2	4
Caust.v2_001484	NA	3	1
Caust.v2_001485	NA	621	585
Caust.v2_001486	NA	17	21
Caust.v2_001487	NA	20	31
Caust.v2_001488	NA	2937	2928
Caust.v2_001489	NA	1067	1047
Caust.v2_001490	NA	5	9
Caust.v2_001491	NA	4	2
Caust.v2_001492	NA	1923	1843
Caust.v2_001493	NA	1	5
Caust.v2_001494	NA	3	1
Caust.v2_001495	NA	0	0
Caust.v2_001496	NA	2	3
Caust.v2_001497	NA	980	995
Caust.v2_001498	NA	1361	1430
Caust.v2_001499	NA	0	0
Caust.v2_001500	NA	57	54
Caust.v2_001501	NA	0	0
Caust.v2_001502	NA	0	0
Caust.v2_001503	NA	1	2
Caust.v2_001504	NA	13	11
Caust.v2_001505	NA	195	222
Caust.v2_001506	NA	8	6
Caust.v2_001507	NA	231	231
Caust.v2_001508	NA	7	7
Caust.v2_001509	NA	0	0
Caust.v2_001510	NA	2	0
Caust.v2_001511	NA	4	5
Caust.v2_001512	NA	0	1
Caust.v2_001513	NA	629	615
Caust.v2_001514	NA	29	37
Caust.v2_001515	NA	8	10
Caust.v2_001516	NA	2	1
Caust.v2_001517	NA	7	6
Caust.v2_001518	NA	33	32
Caust.v2_001519	NA	17	13
Caust.v2_001520	NA	199	185
Caust.v2_001521	NA	16	20
Caust.v2_001522	NA	0	0
Caust.v2_001523	NA	2	2
Caust.v2_001524	NA	3	4
Caust.v2_001525	NA	8	5
Caust.v2_001526	NA	2	0
Caust.v2_001527	NA	0	0
Caust.v2_001528	NA	0	0
Caust.v2_001529	NA	560	588
Caust.v2_001530	NA	852	821
Caust.v2_001531	NA	3	2
Caust.v2_001532	NA	33	43
Caust.v2_001533	NA	311	396
Caust.v2_001534	NA	1178	1231
Caust.v2_001535	NA	0	0
Caust.v2_001536	NA	0	1
Caust.v2_001537	NA	0	0
Caust.v2_001538	NA	1	1
Caust.v2_001539	NA	30	33
Caust.v2_001540	NA	0	0
Caust.v2_001541	NA	0	0
Caust.v2_001542	NA	19	19
Caust.v2_001543	NA	0	0
Caust.v2_001544	NA	0	0
Caust.v2_001545	NA	0	0
