Geneid	gene_name	SRR2916631_1Aligned.sortedByCoord.out.bam	SRR2917152_1Aligned.sortedByCoord.out.bam	SRR2916652_1Aligned.sortedByCoord.out.bam	SRR2915407_1Aligned.sortedByCoord.out.bam	SRR2916026_1Aligned.sortedByCoord.out.bam	SRR2916025_1Aligned.sortedByCoord.out.bam	SRR2916647_1Aligned.sortedByCoord.out.bam	SRR2916699_1Aligned.sortedByCoord.out.bam	SRR2917198_1Aligned.sortedByCoord.out.bam	SRR2916637_1Aligned.sortedByCoord.out.bam	SRR2916648_1Aligned.sortedByCoord.out.bam	SRR2916653_1Aligned.sortedByCoord.out.bam
Caust.v2_001434	NA	63	22	17	13	25	11	18	35	22	46	93	75
Caust.v2_001435	NA	5	4	8	5	12	4	9	6	6	6	15	6
Caust.v2_001436	NA	6	3	1	0	1	0	1	2	0	0	5	4
Caust.v2_001437	NA	10	5	8	3	12	11	13	3	11	12	19	12
Caust.v2_001438	NA	1	0	0	0	1	2	0	0	0	0	2	1
Caust.v2_001439	NA	129	89	84	70	117	82	120	76	122	108	170	154
Caust.v2_001440	NA	6	5	9	5	9	4	7	4	5	11	13	9
Caust.v2_001441	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001442	NA	1	3	0	0	1	0	1	0	1	2	5	3
Caust.v2_001443	NA	39	26	15	10	19	17	20	7	14	23	36	27
Caust.v2_001444	NA	107	99	83	70	114	65	102	50	89	78	146	92
Caust.v2_001445	NA	13	4	7	4	6	4	3	11	6	3	12	11
Caust.v2_001446	NA	4	12	5	3	4	4	6	8	5	4	10	8
Caust.v2_001447	NA	18	31	11	7	14	14	29	11	30	11	25	19
Caust.v2_001448	NA	24	40	20	13	36	26	57	28	37	32	56	56
Caust.v2_001449	NA	10	30	10	3	9	13	24	12	22	8	31	20
Caust.v2_001450	NA	1	0	1	0	0	0	3	0	0	0	0	2
Caust.v2_001451	NA	2	4	7	0	3	3	7	0	2	2	13	2
Caust.v2_001452	NA	300	288	207	155	295	167	315	164	261	242	397	338
Caust.v2_001453	NA	98	84	48	48	98	59	79	40	79	63	99	93
Caust.v2_001454	NA	95	108	58	34	89	46	94	57	87	60	112	111
Caust.v2_001455	NA	2	0	1	0	1	0	0	1	0	0	1	2
Caust.v2_001456	NA	282	346	384	220	359	187	382	148	355	272	663	415
Caust.v2_001457	NA	1575	2331	1598	757	2173	1548	2634	1083	1709	1299	2677	2988
Caust.v2_001458	NA	7	5	3	1	3	4	8	1	6	3	11	16
Caust.v2_001459	NA	1220	926	754	590	1086	658	950	511	922	882	1393	1231
Caust.v2_001460	NA	1000	1056	779	485	1085	684	1073	614	931	904	1437	1393
Caust.v2_001461	NA	3	2	0	1	0	0	2	3	1	2	8	3
Caust.v2_001462	NA	1	0	0	0	0	0	0	0	1	0	0	0
Caust.v2_001463	NA	7	6	5	4	8	7	14	8	8	9	10	10
Caust.v2_001464	NA	0	1	0	1	0	0	1	0	1	1	2	0
Caust.v2_001465	NA	97	186	85	64	91	81	179	91	174	107	109	133
Caust.v2_001466	NA	38	48	28	24	33	13	38	33	50	49	46	57
Caust.v2_001467	NA	17	23	26	8	37	18	59	17	29	20	61	47
Caust.v2_001468	NA	26	34	24	10	43	23	80	15	41	30	70	51
Caust.v2_001469	NA	51	84	48	19	37	36	109	45	50	70	124	74
Caust.v2_001470	NA	1	1	2	1	0	1	2	2	1	2	2	3
Caust.v2_001471	NA	94	78	56	46	79	71	107	56	103	72	110	118
Caust.v2_001472	NA	26	128	8	11	16	7	83	50	91	44	28	16
Caust.v2_001473	NA	10	123	4	16	9	9	59	36	70	52	7	9
Caust.v2_001474	NA	48	7	9	3	9	0	14	16	6	23	19	19
Caust.v2_001475	NA	336	277	242	203	309	206	255	181	240	295	434	404
Caust.v2_001476	NA	60	85	55	36	58	39	70	33	47	53	67	64
Caust.v2_001477	NA	23	10	7	6	4	5	11	8	6	13	43	30
Caust.v2_001478	NA	2575	482	3215	1384	1858	1412	2279	1186	1035	1343	5476	4487
Caust.v2_001479	NA	45	62	57	26	46	28	92	29	49	30	86	89
Caust.v2_001480	NA	38	15	10	8	5	10	22	13	9	22	44	26
Caust.v2_001481	NA	507	423	374	242	497	293	520	250	425	415	744	662
Caust.v2_001482	NA	3	0	0	0	1	0	0	2	0	2	2	4
Caust.v2_001483	NA	4	4	3	4	7	3	4	6	4	3	11	11
Caust.v2_001484	NA	15	3	3	1	8	4	13	3	8	6	14	7
Caust.v2_001485	NA	1350	1033	1013	585	1351	903	1208	656	1217	1079	1773	1633
Caust.v2_001486	NA	66	62	36	21	36	55	56	28	47	37	38	60
Caust.v2_001487	NA	72	37	36	31	49	41	31	17	37	28	52	66
Caust.v2_001488	NA	4921	2315	6768	2928	6370	4050	5613	1361	3590	2750	9487	10113
Caust.v2_001489	NA	2094	2085	1270	1047	1874	1065	1950	1146	1740	1960	2058	1871
Caust.v2_001490	NA	23	22	16	9	26	17	33	20	17	12	43	28
Caust.v2_001491	NA	6	2	5	2	7	4	11	3	7	6	9	6
Caust.v2_001492	NA	2436	3229	2365	1843	2897	2109	2524	1459	2265	2181	2947	3389
Caust.v2_001493	NA	25	23	3	5	6	5	21	20	9	20	31	24
Caust.v2_001494	NA	9	3	2	1	3	6	3	5	5	5	8	6
Caust.v2_001495	NA	1	2	0	0	0	0	0	0	0	1	0	0
Caust.v2_001496	NA	1	2	2	3	0	3	1	2	4	4	3	4
Caust.v2_001497	NA	2285	2134	1795	995	2475	1465	2596	1207	2027	1956	3429	3152
Caust.v2_001498	NA	2792	2014	1613	1430	2375	1439	2352	1219	1921	2374	2918	2736
Caust.v2_001499	NA	4	0	0	0	1	1	2	1	2	2	8	5
Caust.v2_001500	NA	164	147	90	54	142	95	271	76	152	126	373	267
Caust.v2_001501	NA	1	0	0	0	2	0	0	1	1	0	5	2
Caust.v2_001502	NA	0	0	0	0	0	1	0	1	1	0	1	1
Caust.v2_001503	NA	2	1	0	2	1	1	3	1	0	3	7	1
Caust.v2_001504	NA	26	41	26	11	31	20	20	18	23	24	30	56
Caust.v2_001505	NA	402	392	258	222	431	232	407	255	332	321	517	472
Caust.v2_001506	NA	14	33	15	6	21	20	32	15	11	17	23	30
Caust.v2_001507	NA	360	315	292	231	426	248	327	190	307	288	491	468
Caust.v2_001508	NA	24	18	18	7	23	12	35	14	15	9	41	24
Caust.v2_001509	NA	0	0	1	0	2	1	3	1	0	2	0	0
Caust.v2_001510	NA	2	0	0	0	2	0	6	0	1	2	0	3
Caust.v2_001511	NA	8	17	3	5	3	7	26	3	14	11	18	7
Caust.v2_001512	NA	1	4	1	1	0	0	1	0	1	3	1	2
Caust.v2_001513	NA	1272	1452	909	615	1307	805	1468	763	1274	1176	1498	1435
Caust.v2_001514	NA	90	118	28	37	39	42	169	61	110	80	64	47
Caust.v2_001515	NA	12	16	19	10	19	18	33	8	23	22	53	22
Caust.v2_001516	NA	2	6	2	1	2	4	6	2	3	0	13	8
Caust.v2_001517	NA	12	10	5	6	6	1	6	11	15	5	21	9
Caust.v2_001518	NA	87	74	51	32	68	47	145	57	75	69	108	99
Caust.v2_001519	NA	40	24	27	13	32	21	24	29	26	39	76	38
Caust.v2_001520	NA	361	511	272	185	342	233	435	253	370	397	449	429
Caust.v2_001521	NA	38	35	36	20	50	24	80	29	52	33	87	57
Caust.v2_001522	NA	0	0	0	0	0	0	0	1	0	0	1	0
Caust.v2_001523	NA	1	6	1	2	0	1	3	2	8	2	9	4
Caust.v2_001524	NA	29	2	6	4	4	5	16	17	15	10	48	33
Caust.v2_001525	NA	42	13	16	5	16	8	31	13	13	23	55	32
Caust.v2_001526	NA	0	0	0	0	1	1	4	1	0	1	3	1
Caust.v2_001527	NA	3	2	0	0	0	5	0	1	5	5	5	4
Caust.v2_001528	NA	8	3	2	0	5	4	2	6	3	6	4	8
Caust.v2_001529	NA	1297	1097	724	588	1132	721	1218	667	1104	1133	1633	1346
Caust.v2_001530	NA	1768	1410	1045	821	1588	962	1603	900	1326	1467	2217	1846
Caust.v2_001531	NA	13	7	5	2	12	7	15	6	3	18	23	17
Caust.v2_001532	NA	59	60	41	43	66	41	101	36	65	52	125	115
Caust.v2_001533	NA	709	578	441	396	555	357	578	398	489	658	816	646
Caust.v2_001534	NA	1893	1636	1670	1231	2321	1197	1975	938	1486	1627	3337	2571
Caust.v2_001535	NA	1	5	2	0	4	1	7	3	8	6	4	3
Caust.v2_001536	NA	1	0	0	1	0	0	0	0	0	0	1	1
Caust.v2_001537	NA	1	2	0	0	0	0	0	0	1	0	1	1
Caust.v2_001538	NA	7	6	2	1	2	3	3	2	7	5	5	2
Caust.v2_001539	NA	121	157	86	33	128	65	295	90	168	91	192	141
Caust.v2_001540	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001541	NA	5	2	1	0	0	0	2	4	0	0	4	0
Caust.v2_001542	NA	53	84	28	19	56	29	89	34	65	33	43	44
Caust.v2_001543	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001544	NA	0	0	0	0	0	0	0	0	0	0	0	1
Caust.v2_001545	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001546	NA	1	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001547	NA	1	1	2	0	3	0	4	0	0	0	4	1
Caust.v2_001548	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001549	NA	2	0	0	0	0	0	0	0	0	0	0	1
Caust.v2_001550	NA	2	2	1	0	0	0	3	0	3	4	6	3
Caust.v2_001551	NA	41	37	18	15	47	19	30	14	27	26	50	47
Caust.v2_001552	NA	5	0	1	2	2	0	6	2	3	5	6	5
Caust.v2_001553	NA	13	15	19	14	13	8	9	15	9	20	20	16
Caust.v2_001554	NA	6	7	4	4	11	5	11	5	5	8	19	14
Caust.v2_001555	NA	4	4	2	0	2	1	6	1	4	1	6	5
Caust.v2_001556	NA	20	11	11	3	12	6	32	14	19	22	31	19
Caust.v2_001557	NA	0	1	0	0	1	0	0	0	1	0	0	1
Caust.v2_001558	NA	0	0	0	0	0	0	1	0	0	0	0	0
Caust.v2_001559	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001560	NA	2	1	1	0	1	0	0	3	0	1	4	0
Caust.v2_001561	NA	0	1	0	1	0	2	2	0	0	1	6	1
Caust.v2_001562	NA	2	0	0	0	0	0	0	1	0	0	3	0
Caust.v2_001563	NA	9	8	2	1	7	2	19	12	10	12	35	13
Caust.v2_001564	NA	0	1	0	0	0	0	0	1	0	0	2	2
Caust.v2_001565	NA	3	0	0	1	3	1	5	1	1	3	23	12
Caust.v2_001566	NA	7304	7219	4488	2950	7007	4049	7173	4403	6981	7376	10066	8672
Caust.v2_001567	NA	3	2	1	1	1	1	1	3	2	1	6	3
Caust.v2_001568	NA	244	166	128	84	183	141	168	112	198	161	270	262
Caust.v2_001569	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001570	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001571	NA	5	0	2	0	3	2	0	1	1	2	3	2
Caust.v2_001572	NA	2	6	1	1	5	0	4	0	4	4	9	3
Caust.v2_001573	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001574	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001575	NA	0	2	0	0	0	0	1	3	1	3	1	0
Caust.v2_001576	NA	1	0	0	3	0	0	1	1	1	2	0	0
Caust.v2_001577	NA	8	28	3	6	10	4	20	12	13	13	21	8
Caust.v2_001578	NA	7	13	9	10	25	3	5	2	4	9	28	18
Caust.v2_001579	NA	0	0	0	0	0	0	0	0	0	0	1	0
Caust.v2_001580	NA	0	1	0	2	1	0	0	0	0	0	0	0
Caust.v2_001581	NA	9	0	0	0	0	0	2	0	0	1	8	3
Caust.v2_001582	NA	166	53	63	51	90	54	53	25	57	71	112	102
Caust.v2_001583	NA	194	62	78	70	122	64	58	46	66	85	124	117
Caust.v2_001584	NA	0	0	0	0	0	0	0	0	0	1	0	0
Caust.v2_001585	NA	0	1	0	0	0	0	0	0	0	1	1	2
Caust.v2_001586	NA	2	1	3	2	0	1	1	2	0	5	6	4
Caust.v2_001587	NA	3	1	0	1	2	0	1	0	1	2	3	2
Caust.v2_001588	NA	4	7	6	3	4	2	2	4	5	6	4	12
Caust.v2_001589	NA	5	0	3	0	3	1	3	0	0	2	12	8
Caust.v2_001590	NA	33	22	19	9	24	13	31	22	26	16	43	40
Caust.v2_001591	NA	0	0	0	0	0	0	0	1	2	0	0	2
Caust.v2_001592	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001593	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001594	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001595	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001596	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001597	NA	0	0	0	0	0	0	0	1	0	0	0	0
Caust.v2_001598	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001599	NA	0	0	0	0	1	1	1	0	0	1	2	0
Caust.v2_001600	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001601	NA	0	0	0	0	0	1	0	1	0	0	1	1
Caust.v2_001602	NA	0	0	0	0	0	0	0	0	0	0	0	1
Caust.v2_001603	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001604	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001605	NA	150	175	125	78	121	127	188	79	103	114	180	200
Caust.v2_001606	NA	2403	2370	2085	1155	2725	1834	2548	1366	2274	2006	3361	3417
Caust.v2_001607	NA	1952	2089	1117	1181	1625	997	1597	1148	1657	1806	1757	1770
Caust.v2_001608	NA	7	5	2	1	2	0	2	0	1	2	7	6
Caust.v2_001609	NA	76	69	45	15	68	42	145	29	74	50	138	91
Caust.v2_001610	NA	0	0	0	0	0	0	0	0	1	0	0	0
Caust.v2_001611	NA	1	1	0	0	1	0	1	1	1	0	5	3
Caust.v2_001612	NA	8	4	1	1	3	2	2	4	5	1	14	3
Caust.v2_001613	NA	10	3	0	2	5	1	6	4	2	2	7	5
Caust.v2_001614	NA	84	78	44	28	64	50	111	50	64	76	135	86
Caust.v2_001615	NA	520	654	437	193	356	342	764	312	525	575	518	692
Caust.v2_001616	NA	709	658	487	366	692	419	612	348	609	615	839	795
Caust.v2_001617	NA	19	9	6	7	7	11	10	7	1	7	21	15
Caust.v2_001618	NA	4	1	2	0	0	3	2	1	1	0	3	4
Caust.v2_001619	NA	1492	1631	1077	698	1533	1000	1544	890	1409	1220	1914	1869
Caust.v2_001620	NA	4	1	1	2	2	1	3	1	3	0	1	3
Caust.v2_001621	NA	3	5	3	5	3	1	4	2	2	3	1	8
Caust.v2_001622	NA	55	15	10	13	20	18	40	23	33	42	67	56
Caust.v2_001623	NA	1163	1199	777	459	1158	728	1280	625	1095	1039	1519	1411
Caust.v2_001624	NA	0	0	3	0	2	0	1	1	1	1	10	2
Caust.v2_001625	NA	6	9	7	1	11	5	13	3	3	7	13	12
Caust.v2_001626	NA	375	322	294	216	380	193	384	222	323	362	473	453
Caust.v2_001627	NA	392	363	267	165	335	201	350	208	296	335	380	388
Caust.v2_001628	NA	133	85	90	55	121	63	68	54	63	87	94	100
Caust.v2_001629	NA	2	0	1	0	0	0	0	0	0	0	0	0
Caust.v2_001630	NA	84	104	56	22	83	49	130	68	104	67	140	114
Caust.v2_001631	NA	6	1	1	0	1	0	4	5	2	8	8	9
Caust.v2_001632	NA	245	358	159	57	240	170	430	196	368	248	384	377
Caust.v2_001633	NA	121	150	75	26	103	63	233	81	136	119	231	144
Caust.v2_001634	NA	10	1	2	1	2	2	3	4	1	4	13	8
Caust.v2_001635	NA	83	99	58	14	75	50	229	69	148	78	185	133
Caust.v2_001636	NA	89	220	75	43	125	74	356	108	228	114	212	128
Caust.v2_001637	NA	26	25	10	11	22	7	27	20	21	20	31	29
Caust.v2_001638	NA	26	39	8	9	24	22	54	25	34	19	37	29
Caust.v2_001639	NA	22	54	23	7	35	16	76	30	46	30	54	28
Caust.v2_001640	NA	2	2	1	1	2	1	3	0	1	3	2	3
Caust.v2_001641	NA	1037	976	654	533	962	559	1084	604	841	873	1294	1131
Caust.v2_001642	NA	37	28	30	12	37	27	29	26	44	27	60	56
Caust.v2_001643	NA	18	6	4	4	13	8	15	9	8	12	43	15
Caust.v2_001644	NA	33	3	7	4	5	6	12	7	6	14	29	19
Caust.v2_001645	NA	0	0	0	0	0	0	0	1	4	0	1	1
Caust.v2_001646	NA	17	0	2	3	2	3	7	8	5	8	23	17
Caust.v2_001647	NA	80	99	59	21	78	45	155	61	112	73	179	115
Caust.v2_001648	NA	12	2	2	1	5	0	8	4	4	11	20	7
Caust.v2_001649	NA	4181	5941	2832	1663	3869	2374	5087	3568	5592	4487	5038	4522
Caust.v2_001650	NA	713	653	464	339	714	414	639	341	570	594	859	864
Caust.v2_001651	NA	6	15	7	3	13	10	9	11	9	14	13	14
Caust.v2_001652	NA	44	45	44	24	41	31	40	24	44	44	55	56
Caust.v2_001653	NA	1	0	2	2	1	2	6	1	1	5	2	6
Caust.v2_001654	NA	75	65	52	36	60	45	64	24	45	70	91	82
Caust.v2_001655	NA	14	3	7	1	4	7	5	2	3	4	12	10
Caust.v2_001656	NA	780	615	496	377	674	513	763	376	627	633	826	795
Caust.v2_001657	NA	1393	1242	938	730	1310	795	1347	824	1342	1306	1816	1506
Caust.v2_001658	NA	0	2	1	2	1	2	3	0	0	2	2	0
Caust.v2_001659	NA	0	0	1	0	0	0	0	0	0	1	0	0
Caust.v2_001660	NA	1	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001661	NA	0	0	0	0	1	0	0	0	0	0	0	0
Caust.v2_001662	NA	0	1	0	0	0	0	2	0	0	0	0	0
Caust.v2_001663	NA	2	0	0	0	2	0	0	2	0	0	3	1
Caust.v2_001664	NA	1045	963	654	424	891	591	890	535	907	837	1191	1151
Caust.v2_001665	NA	18	13	16	5	20	3	17	3	11	10	30	17
Caust.v2_001666	NA	0	0	0	0	0	0	1	0	0	0	0	0
Caust.v2_001667	NA	60	42	43	19	45	44	62	31	49	53	97	78
Caust.v2_001668	NA	1	1	0	0	0	0	1	0	0	0	0	1
Caust.v2_001669	NA	457	565	320	165	416	289	532	277	402	408	559	595
Caust.v2_001670	NA	451	423	325	186	493	296	428	266	413	435	550	535
Caust.v2_001671	NA	379	349	292	191	423	257	344	217	287	284	473	458
Caust.v2_001672	NA	753	721	361	308	553	380	635	395	544	691	729	704
Caust.v2_001673	NA	0	0	0	0	1	0	0	0	1	0	1	1
Caust.v2_001674	NA	17	8	3	3	6	9	7	2	10	11	19	13
Caust.v2_001675	NA	1	1	1	2	1	0	4	3	2	0	2	3
Caust.v2_001676	NA	459	290	332	195	492	270	372	195	294	305	513	584
Caust.v2_001677	NA	5	5	5	0	9	1	4	7	5	2	12	5
Caust.v2_001678	NA	957	805	491	338	853	485	1203	518	801	747	1233	1194
Caust.v2_001679	NA	10	6	2	0	9	3	6	4	3	3	5	3
Caust.v2_001680	NA	272	211	147	132	210	160	207	135	167	177	318	267
Caust.v2_001681	NA	10529	10158	10987	8867	13635	8669	8907	5602	7958	7571	15671	13337
Caust.v2_001682	NA	1128	1232	820	485	994	733	1103	635	1084	900	1327	1249
Caust.v2_001683	NA	27	28	19	10	21	17	34	21	26	19	52	44
Caust.v2_001684	NA	1	0	0	0	1	0	0	0	0	0	0	2
Caust.v2_001685	NA	2	1	1	0	0	3	0	0	0	0	2	3
Caust.v2_001686	NA	14	4	4	3	5	3	9	3	2	7	20	14
Caust.v2_001687	NA	70	42	27	16	31	21	38	35	30	39	101	69
Caust.v2_001688	NA	1	0	1	2	1	0	0	1	1	2	0	2
Caust.v2_001689	NA	0	0	1	0	0	0	1	0	1	1	0	1
Caust.v2_001690	NA	1	4	1	5	0	2	2	3	0	1	2	5
Caust.v2_001691	NA	42	8	8	6	14	2	15	8	6	10	45	30
Caust.v2_001692	NA	5	9	0	1	9	6	12	4	10	2	10	7
Caust.v2_001693	NA	14	7	6	2	5	2	10	8	4	10	20	12
Caust.v2_001694	NA	45	51	28	20	48	36	87	32	58	47	102	73
Caust.v2_001695	NA	1	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001696	NA	41	33	17	13	27	17	43	16	41	34	32	42
Caust.v2_001697	NA	30	26	35	26	35	26	47	15	25	33	49	56
Caust.v2_001698	NA	17	2	0	2	9	0	6	13	2	10	19	17
Caust.v2_001699	NA	404	356	231	173	308	151	400	258	363	324	575	422
Caust.v2_001700	NA	6	4	7	3	6	3	11	2	3	4	6	11
Caust.v2_001701	NA	6	0	0	0	1	2	2	1	2	1	3	4
Caust.v2_001702	NA	3457	2070	1039	1344	1566	1041	2024	1739	2153	2827	2183	1786
Caust.v2_001703	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_001704	NA	208	243	174	114	239	164	243	106	202	173	319	321
Caust.v2_001705	NA	33	34	44	19	37	27	24	19	23	28	66	73
Caust.v2_001706	NA	82	90	82	63	94	70	79	35	69	65	84	113
Caust.v2_001707	NA	1	1	0	0	1	0	3	0	0	0	2	0
Caust.v2_001708	NA	780	693	508	410	783	511	638	344	590	556	863	909
Caust.v2_001709	NA	5	5	6	2	4	4	4	1	3	5	11	9
Caust.v2_001710	NA	9	13	10	3	10	8	7	2	5	5	15	13
Caust.v2_022701	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022302	NA	0	2	1	0	0	0	0	0	0	0	0	0
Caust.v2_021192	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021569	NA	11	7	4	3	3	7	8	7	6	7	13	10
Caust.v2_021155	NA	33	62	28	12	28	25	36	22	25	40	27	34
Caust.v2_015806	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_015807	NA	80	29	37	46	107	26	41	26	45	54	107	89
Caust.v2_015808	NA	5	0	2	1	1	0	2	2	3	0	9	6
Caust.v2_015809	NA	298	176	187	170	379	156	161	109	186	149	319	358
Caust.v2_015810	NA	0	0	0	1	0	0	0	1	1	1	0	0
Caust.v2_015811	NA	791	738	352	384	622	306	946	649	927	1045	793	625
Caust.v2_015812	NA	60	7	5	4	7	4	19	43	7	54	48	30
Caust.v2_015813	NA	17	24	4	6	2	3	13	22	17	22	11	9
Caust.v2_021009	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020225	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020226	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022617	NA	3	4	3	4	2	0	8	5	1	2	2	7
Caust.v2_022262	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021164	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020723	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020724	NA	0	0	0	0	0	0	1	0	0	0	0	0
Caust.v2_021848	NA	0	0	0	0	2	1	0	1	2	0	1	0
Caust.v2_018986	NA	5	1	1	1	1	2	2	4	1	2	7	3
Caust.v2_018987	NA	0	0	0	0	1	0	0	0	0	0	1	0
Caust.v2_021379	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_022154	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_021637	NA	0	0	0	0	0	0	0	0	0	0	1	0
Caust.v2_013007	NA	2	1	0	0	0	0	1	1	0	1	11	6
Caust.v2_013008	NA	86	136	70	32	89	62	198	82	143	109	184	169
Caust.v2_013009	NA	61	83	53	26	67	38	94	33	85	58	110	70
Caust.v2_013010	NA	6	0	0	0	1	0	5	1	4	6	12	5
Caust.v2_013011	NA	105	34	23	19	30	11	43	47	31	71	102	54
Caust.v2_013012	NA	3461	3614	1827	1774	2154	1557	3225	2207	3431	3285	3053	2806
Caust.v2_013013	NA	73	90	54	27	68	54	113	43	76	69	105	116
Caust.v2_013014	NA	7	1	0	1	0	1	1	4	1	3	8	4
Caust.v2_013015	NA	785	496	476	340	770	404	662	406	662	683	1040	958
Caust.v2_013016	NA	2	0	0	0	1	0	0	0	1	0	6	4
Caust.v2_013017	NA	31	4	9	3	5	4	3	13	5	19	47	30
Caust.v2_013018	NA	1639	1218	1254	742	1737	1002	1299	822	1272	1469	2086	1927
Caust.v2_013019	NA	7	1	1	0	1	3	4	4	1	2	10	2
Caust.v2_013020	NA	0	1	2	0	1	2	0	1	0	0	0	2
Caust.v2_013021	NA	14	9	6	3	7	6	15	11	14	12	9	14
Caust.v2_013022	NA	7	1	1	2	0	0	0	1	1	2	4	0
Caust.v2_020407	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_020408	NA	0	1	0	0	0	1	0	0	0	0	0	0
Caust.v2_019647	NA	0	0	2	0	0	0	0	0	0	0	1	1
Caust.v2_019648	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_011614	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_011615	NA	34	32	13	11	30	19	58	14	23	35	68	39
Caust.v2_011616	NA	3	0	0	0	0	0	1	1	2	1	1	1
Caust.v2_011617	NA	26	10	5	7	18	7	16	9	13	11	4	16
Caust.v2_011618	NA	1161	866	142	364	511	262	647	720	795	1014	159	166
Caust.v2_011619	NA	819	955	642	347	885	611	1047	504	857	716	1100	1005
Caust.v2_011620	NA	651	525	366	258	603	371	585	348	586	481	866	676
Caust.v2_011621	NA	116	142	83	42	149	119	210	89	146	139	213	186
Caust.v2_011622	NA	40	52	40	22	58	34	49	30	51	45	78	66
Caust.v2_011623	NA	5	10	1	3	5	1	8	4	4	3	6	3
Caust.v2_011624	NA	7	5	3	5	5	4	8	7	12	14	18	7
Caust.v2_011625	NA	101	98	73	52	78	74	98	61	73	101	112	109
Caust.v2_011626	NA	10	4	1	3	4	0	5	4	4	7	15	6
Caust.v2_009497	NA	40	8	11	3	17	7	29	19	23	31	53	28
Caust.v2_009498	NA	200	205	111	32	151	114	305	147	208	199	432	271
Caust.v2_009499	NA	0	2	0	0	0	1	0	0	0	0	3	5
Caust.v2_009500	NA	0	0	0	0	0	0	0	1	0	0	0	1
Caust.v2_009501	NA	0	0	0	0	1	0	1	0	2	1	0	0
Caust.v2_009502	NA	0	0	0	0	0	0	0	0	1	0	0	0
Caust.v2_009503	NA	19	14	6	2	5	2	23	7	14	14	31	18
Caust.v2_009504	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_009505	NA	896	913	1121	726	1384	711	1055	523	783	529	1628	1266
Caust.v2_009506	NA	1218	1244	939	654	1263	800	1280	704	1175	1000	1542	1485
Caust.v2_009507	NA	68	65	90	54	95	37	90	36	64	35	146	97
Caust.v2_009508	NA	0	0	0	0	0	0	0	0	0	0	1	0
Caust.v2_009509	NA	0	2	0	2	0	0	0	0	0	1	1	1
Caust.v2_009510	NA	1	0	1	2	1	0	1	0	0	0	1	0
Caust.v2_009511	NA	9	6	7	8	6	2	10	2	2	9	3	10
Caust.v2_009512	NA	8	8	6	4	7	5	10	12	9	18	10	12
Caust.v2_009513	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_009514	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_009515	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_019834	NA	4	4	4	5	8	1	5	2	3	3	6	1
Caust.v2_019835	NA	0	0	0	0	0	0	0	0	0	0	0	0
Caust.v2_009707	NA	23	31	26	13	24	9	10	6	6	28	43	43
Caust.v2_009708	NA	2	5	1	0	0	1	0	1	2	3	0	0
Caust.v2_009709	NA	4	0	1	0	2	1	2	1	0	2	3	1
